C	area	va	hourly
	VARIABLES	BEGIN	END
	122	1	8736

C	hourly				OV. COST	OP. COST	OP. COST	OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	MRG. PRICE	MRG. PRICE	CO2 EMIS.	BALANCE	BALANCE	BALANCE	BALANCE	ROW BAL.	PSP	MISC. NDG	LOAD	LOAD	LOAD	LOAD	H. ROR	H. ROR	H. ROR	H. ROR	WIND	WIND	WIND	WIND	SOLAR	SOLAR	SOLAR	SOLAR	NUCLEAR	NUCLEAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	LIGNITE	LIGNITE	COAL	COAL	COAL	COAL	GAS	GAS	GAS	GAS	OIL	OIL	OIL	OIL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. STOR	H. STOR	H. PUMP	H. PUMP	H. PUMP	H. PUMP	H. LEV	H. LEV	H. LEV	H. LEV	H. INFL	H. INFL	H. INFL	H. INFL	H. OVFL	H. OVFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. VAL	H. VAL	H. COST	H. COST	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	LOLD	LOLD	LOLP	AVL DTG	AVL DTG	AVL DTG	AVL DTG	DTG MRG	DTG MRG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	MAX MRG	MAX MRG	NP COST	NP COST	NP COST	NP COST	NODU	NODU	NODU	NODU
	4104	20	JUN	23:00	1524659	1376108	62682	1265090	1484169	43.33	7.45	35.00	50.00	46510	0	0	0	0	0	0	0	49038	2002	45611	51630	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	38457	1687	36000	41000	0	0	0	0	0	0	0	0	0	0	0	0	602	906	0	2516	0	0	0	0	4108	1723	678	5532	0	0	0	0	61.24	8.15	50.53	73.04	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	148550	66025	27120	221297	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	2529	75000	83000	40718	3316	36484	46855	41255	3299	36368	47222	0	0	0	0	41	2	39	46
	4105	21	JUN	00:00	1476122	1408897	108831	1235896	1659600	43.33	7.45	35.00	50.00	47125	0	0	0	0	0	0	0	47603	2068	43896	50191	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	38741	1594	35311	40392	0	0	0	0	0	0	0	0	0	0	0	0	1059	1893	0	5192	0	0	0	0	1932	2137	0	5319	0	0	0	0	61.26	8.14	50.56	73.04	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	67226	74024	0	200160	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	39978	4134	33808	46689	41255	3299	36368	47222	0	0	0	0	41	2	39	46
	4106	21	JUN	01:00	1427519	1388434	63804	1271247	1519700	41.67	7.45	35.00	50.00	46757	0	0	0	0	0	0	0	46267	1945	43015	48913	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	38585	1204	36321	40000	0	0	0	0	0	0	0	0	0	0	0	0	759	1299	0	3794	0	0	0	0	1052	1277	0	2933	0	0	0	0	61.28	8.14	50.56	73.06	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	39085	47847	0	117313	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	40434	3722	36000	46679	41287	3253	36657	47222	0	0	0	0	41	1	39	43
	4107	21	JUN	02:00	1387354	1370143	98707	1174085	1528100	41.67	7.45	35.00	50.00	45965	0	0	0	0	0	0	0	45202	2080	41312	47909	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	37851	1852	33545	40000	0	0	0	0	0	0	0	0	0	0	0	0	907	1082	0	2614	0	0	0	0	573	1616	0	5145	0	0	0	0	61.31	8.13	50.58	73.10	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	17211	48483	0	154341	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	41020	4620	34311	48455	41511	3224	37698	47222	0	0	0	0	41	1	39	43
	4108	21	JUN	03:00	1346976	1307460	73191	1145543	1400000	41.67	7.45	35.00	50.00	44657	0	0	0	0	0	0	0	44171	2303	39632	47008	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	37137	1989	32730	40000	0	0	0	0	0	0	0	0	0	0	0	0	153	305	0	911	0	0	0	0	1010	2028	0	6510	0	0	0	0	61.33	8.14	50.60	73.13	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	39516	81270	0	260408	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	42487	4026	36000	47301	41987	3484	37714	47301	0	0	0	0	40	1	38	42
	4109	21	JUN	04:00	1313075	1284334	87477	1092498	1414250	38.33	6.24	35.00	50.00	43999	0	0	0	0	0	0	0	43271	2121	38754	46159	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	36650	2435	31214	40000	0	0	0	0	0	0	0	0	0	0	0	0	32	90	0	285	0	0	0	0	719	1876	0	6008	0	0	0	0	61.35	8.15	50.62	73.17	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	28741	75020	0	240311	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	43096	5089	36061	53786	42561	3648	37714	48179	0	0	0	0	40	2	37	42
	4110	21	JUN	05:00	1290170	1289268	60486	1203580	1400000	36.67	4.71	35.00	50.00	44203	0	0	0	0	0	0	0	42730	2247	38409	45481	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	36836	1728	34388	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	64	0	203	0	0	0	0	61.39	8.15	50.65	73.21	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	902	2552	0	8120	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	42942	4023	36739	48524	43027	3889	37714	48524	0	0	0	0	40	1	37	42
	4111	21	JUN	06:00	1264037	1264037	55858	1185520	1369935	35.00	0	35.00	35.00	43338	0	0	0	0	0	0	0	41986	1964	38408	44562	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	36115	1596	33872	39141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.42	8.15	50.68	73.25	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	43662	3905	37658	49393	43669	3895	37714	49393	0	0	0	0	40	1	37	42
	4112	21	JUN	07:00	1265154	1238453	88154	1046963	1355305	35.00	0	35.00	35.00	42461	0	0	0	0	0	0	0	41923	1962	38494	44858	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	35384	2519	29913	38723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668	1888	0	6008	0	0	0	0	61.45	8.16	50.71	73.29	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	26701	75523	0	240311	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	44393	5033	37362	55087	43765	3760	37714	49079	0	0	0	0	40	1	37	42
	4113	21	JUN	08:00	1261493	1261493	58381	1177575	1359260	35.00	0	35.00	35.00	43251	0	0	0	0	0	0	0	41913	2149	37789	44731	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	36043	1668	33645	38836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.48	8.16	50.73	73.33	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	43735	3781	37489	49144	43760	3740	37714	49144	0	0	0	0	40	1	37	42
	4114	21	JUN	09:00	1276032	1215516	107399	1040666	1371965	35.00	0	35.00	35.00	41675	0	0	0	0	0	0	0	42261	2071	37964	44908	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	34729	3069	29733	39199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1661	2419	0	6008	0	0	0	0	61.50	8.16	50.76	73.37	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	60516	88949	0	240311	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	45049	5642	37312	54361	43433	3828	37714	48969	0	0	0	0	40	1	37	42
	4115	21	JUN	10:00	1298214	1292566	53763	1207325	1386350	36.67	4.71	35.00	50.00	44317	0	0	0	0	0	0	0	42942	2081	38428	45514	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	36930	1536	34495	39610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	399	0	1271	0	0	0	0	61.53	8.16	50.79	73.41	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	5649	15977	0	50840	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	42847	3896	36706	48505	42894	3767	37714	48505	0	0	0	0	40	1	37	42
	4116	21	JUN	11:00	1338138	1314020	79258	1137862	1417200	41.67	7.45	35.00	50.00	44836	0	0	0	0	0	0	0	44004	2201	39204	46876	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	37267	2027	32510	40000	0	0	0	0	0	0	0	0	0	0	0	0	194	548	0	1744	0	0	0	0	673	946	0	2761	0	0	0	0	61.55	8.16	50.81	73.45	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	24118	35647	0	110426	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	42317	4381	36000	50490	42074	3845	37136	47729	0	0	0	0	40	1	37	42
	4117	21	JUN	12:00	1376600	1354460	84159	1182207	1471600	41.67	7.45	35.00	50.00	45809	0	0	0	0	0	0	0	44963	2011	40471	47906	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	37892	1682	33777	40000	0	0	0	0	0	0	0	0	0	0	0	0	565	809	0	1965	0	0	0	0	636	1190	0	2961	0	0	0	0	61.58	8.16	50.84	73.49	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	22140	41731	0	110426	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	41321	4394	34314	49223	41606	3645	36368	47222	0	0	0	0	40	1	37	42
	4118	21	JUN	13:00	1431869	1383186	70721	1319990	1566150	43.33	7.45	35.00	50.00	46936	0	0	0	0	0	0	0	46652	2332	41647	50389	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	38894	1043	37000	40082	0	0	0	0	0	0	0	0	0	0	0	0	438	1038	0	3323	0	0	0	0	1449	1691	0	4187	0	0	0	0	61.60	8.15	50.87	73.49	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	48683	53412	0	125596	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	40446	3269	35677	45286	41318	3370	36368	47222	0	0	0	0	40	2	38	44
	4119	21	JUN	14:00	1479321	1380123	56265	1261587	1470000	43.33	7.45	35.00	50.00	47047	0	0	0	0	0	0	0	47953	2406	42739	51944	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	39084	1751	36045	42000	0	0	0	0	0	0	0	0	0	0	0	0	244	689	0	2193	0	0	0	0	2755	1843	0	5724	0	0	0	0	61.61	8.15	50.85	73.47	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	99198	61884	0	171720	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	40450	3081	36000	46955	41255	3299	36368	47222	0	0	0	0	40	1	38	42
	4120	21	JUN	15:00	1554849	1493455	125765	1305092	1704500	43.33	7.45	35.00	50.00	48611	0	0	0	0	0	0	0	49195	2390	43982	53010	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	39345	1693	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	2327	2695	0	6790	0	0	0	0	1651	1594	0	4187	0	0	0	0	61.62	8.15	50.88	73.51	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	61394	57401	0	140520	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	38105	4763	29210	45712	41199	3363	36368	47222	0	0	0	0	42	2	39	46
	4121	21	JUN	16:00	1573254	1445607	114953	1328087	1739850	43.33	7.45	35.00	50.00	48109	0	0	0	0	0	0	0	50050	2448	44639	53824	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	39438	1646	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	1305	2730	0	8897	0	0	0	0	3436	2019	0	7286	0	0	0	0	61.62	8.16	50.86	73.48	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	127647	69332	0	218579	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	39034	4067	30103	45055	41108	3478	36368	47222	0	0	0	0	43	2	40	46
	4122	21	JUN	17:00	1613647	1528179	149476	1386721	1788800	43.33	7.45	35.00	50.00	49351	0	0	0	0	0	0	0	50792	2603	44777	54239	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	39760	1605	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	2731	3693	0	9876	0	0	0	0	2429	2443	0	7286	0	0	0	0	61.63	8.15	50.89	73.45	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	85468	82079	0	218579	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	37286	4498	29124	43000	41062	3542	35981	47222	0	0	0	0	43	3	40	47
	4123	21	JUN	18:00	1617626	1485464	134976	1326283	1834250	43.33	7.45	35.00	50.00	48702	0	0	0	0	0	0	0	51062	2527	45308	53887	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	39585	1757	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	1999	3274	0	10785	0	0	0	0	3607	2489	0	7286	0	0	0	0	61.63	8.15	50.87	73.41	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	132162	90111	0	260408	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	38193	4261	28215	43000	41084	3511	36215	47222	0	0	0	0	44	3	40	48
	4124	21	JUN	19:00	1626950	1472340	88030	1376562	1664123	43.33	7.45	35.00	50.00	48422	0	0	0	0	0	0	0	51389	2496	46024	54474	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	39428	1365	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	1847	2375	0	7382	0	0	0	0	4243	714	2761	5319	0	0	0	0	61.62	8.15	50.85	73.41	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	154610	29106	110426	200160	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	38503	4114	31618	43670	40886	3649	35431	46811	0	0	0	0	43	2	40	47
	4125	21	JUN	20:00	1620223	1452824	87936	1343907	1656296	43.33	7.45	35.00	50.00	48094	0	0	0	0	0	0	0	51353	2739	45091	54605	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	39308	1390	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	1541	2230	0	7226	0	0	0	0	4634	1223	2761	7286	0	0	0	0	61.60	8.15	50.83	73.38	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	167399	37646	106442	218579	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	38929	3829	31774	44603	40941	3515	35615	46644	0	0	0	0	43	2	40	47
	4126	21	JUN	21:00	1614229	1516995	128482	1377421	1776800	43.33	7.45	35.00	50.00	49139	0	0	0	0	0	0	0	50738	2925	43876	54456	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	39660	1562	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	2578	3227	0	8236	0	0	0	0	2629	1914	0	4783	0	0	0	0	61.61	8.16	50.81	73.42	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	97234	73662	0	191318	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	37540	4770	27764	43057	41025	3554	35764	47102	0	0	0	0	44	3	40	48
	4127	21	JUN	22:00	1575397	1470518	102076	1371550	1704900	43.33	7.45	35.00	50.00	48518	0	0	0	0	0	0	0	50181	2810	43826	53717	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	39579	1459	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	1705	2300	0	6098	0	0	0	0	3027	2412	0	7286	0	0	0	0	61.61	8.14	50.84	73.39	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	104879	82006	0	218579	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	38494	3622	32902	43682	41120	3462	36368	47222	0	0	0	0	43	2	40	47
	4128	21	JUN	23:00	1539937	1480886	126885	1346520	1724350	43.33	7.45	35.00	50.00	48578	0	0	0	0	0	0	0	48861	2889	42405	52572	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	39497	1601	37000	42000	0	0	0	0	0	0	0	0	0	0	0	0	1970	3108	0	8587	0	0	0	0	1523	1344	0	4436	0	0	0	0	61.63	8.15	50.82	73.43	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	59051	53778	0	177440	0	0	0	0	0	0	0	0	0	0	0	0	0	79778	3010	75000	85000	38311	4797	29648	44528	41247	3307	36368	47222	0	0	0	0	42	2	39	46
	4129	22	JUN	00:00	1349679	1314644	93776	1103580	1400000	38.33	6.24	35.00	50.00	44913	0	0	0	0	0	0	0	44339	2992	37364	47999	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	37356	2643	31531	40000	0	0	0	0	0	0	0	0	0	0	0	0	144	406	0	1293	0	0	0	0	968	1014	0	2548	0	0	0	0	61.65	8.15	50.84	73.46	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	35035	36958	0	96611	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	42167	4559	35000	51469	42159	4108	36368	49569	0	0	0	0	40	1	38	42
	4130	22	JUN	01:00	1301415	1279332	111897	1052410	1400200	36.67	4.71	35.00	50.00	43602	0	0	0	0	0	0	0	42875	3128	35902	46932	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	36218	2968	30069	39712	0	0	0	0	0	0	0	0	0	0	0	0	234	661	0	2104	0	0	0	0	552	1069	0	3068	0	0	0	0	61.68	8.15	50.87	73.50	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	22082	42755	0	122735	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	43215	5020	35288	52931	43161	4159	37714	51031	0	0	0	0	40	1	38	42
	4131	22	JUN	02:00	1247329	1195448	88363	1070860	1342740	36.67	4.71	35.00	50.00	40987	0	0	0	0	0	0	0	41465	3119	34529	45584	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	34156	2525	30596	38364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1439	2014	0	4783	0	0	0	0	61.70	8.15	50.90	73.54	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	51881	73016	0	191322	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	45511	5044	36636	52404	44233	4183	37714	52404	0	0	0	0	40	1	37	42
	4132	22	JUN	03:00	1199454	1199454	80720	1028160	1287965	35.00	0	35.00	35.00	41124	0	0	0	0	0	0	0	40141	3063	33309	43841	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	34270	2306	29376	36799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.73	8.15	50.92	73.59	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	45397	4214	38379	53624	45397	4214	38379	53624	0	0	0	0	40	1	37	42
	4133	22	JUN	04:00	1165762	1147173	83926	998970	1253245	35.00	0	35.00	35.00	39332	0	0	0	0	0	0	0	39267	3127	32475	43067	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	32776	2398	28542	35807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	620	1753	0	5577	0	0	0	0	61.76	8.15	50.95	73.57	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	18589	52577	0	167298	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	46890	3633	41193	54458	46271	4353	39153	54458	0	0	0	0	40	1	37	42
	4134	22	JUN	05:00	1134443	1088854	97749	908595	1238055	35.00	0	35.00	35.00	37332	0	0	0	0	0	0	0	38253	3089	31793	41992	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	31110	2793	25960	35373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1272	1962	0	4783	0	0	0	0	61.78	8.15	50.98	73.61	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	45589	70013	0	191322	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	48557	5396	40228	57040	47284	4422	40228	55140	0	0	0	0	40	1	37	42
	4135	22	JUN	06:00	1110782	1074881	83156	947415	1212610	35.00	0	35.00	35.00	36853	0	0	0	0	0	0	0	37601	3182	31002	41341	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	30711	2376	27069	34646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1020	1910	0	4783	0	0	0	0	61.80	8.14	51.01	73.61	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	35901	68616	0	191322	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	48956	4549	42354	56321	47936	4484	40879	55931	0	0	0	0	40	1	37	42
	4136	22	JUN	07:00	1108625	1108625	87146	946435	1212750	35.00	0	35.00	35.00	38010	0	0	0	0	0	0	0	37546	3191	30974	40854	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	31675	2490	27041	34650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.84	8.14	51.04	73.65	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	47992	4420	41366	55959	47992	4420	41366	55959	0	0	0	0	40	1	37	42
	4137	22	JUN	08:00	1116627	1081732	100878	952210	1230880	35.00	0	35.00	35.00	37088	0	0	0	0	0	0	0	37650	3166	31139	41040	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	30907	2882	27206	35168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872	1681	0	4783	0	0	0	0	61.86	8.15	51.06	73.69	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	34895	67255	0	191322	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	48760	5228	41657	56429	47888	4481	41657	55794	0	0	0	0	40	1	37	42
	4138	22	JUN	09:00	1130325	1083811	105378	941644	1241310	35.00	0	35.00	35.00	37159	0	0	0	0	0	0	0	38000	3108	32069	41339	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	30966	3011	26904	35466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1163	1933	0	4783	0	0	0	0	61.88	8.16	51.09	73.73	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	46514	77304	0	191322	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	48701	5308	41434	56096	47538	4388	41434	54864	0	0	0	0	40	1	37	42
	4139	22	JUN	10:00	1158351	1134020	100854	955145	1275750	35.00	0	35.00	35.00	38881	0	0	0	0	0	0	0	39012	3087	33123	42322	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	32401	2882	27290	36450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	741	1541	0	4766	0	0	0	0	61.91	8.15	51.12	73.77	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	24331	48177	0	142970	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	47266	4887	40434	55710	46525	4432	40434	53810	0	0	0	0	40	1	37	42
	4140	22	JUN	11:00	1195853	1171419	105367	980170	1295000	36.67	4.71	35.00	50.00	40163	0	0	0	0	0	0	0	39966	3240	33838	43430	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	33469	3010	28005	37000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	626	1080	0	3180	0	0	0	0	61.93	8.16	51.15	73.81	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	24435	43284	0	127196	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	46198	5014	39164	54995	45571	4620	39164	53095	0	0	0	0	40	1	37	42
	4141	22	JUN	12:00	1237539	1209034	104025	1044425	1318730	36.67	4.71	35.00	50.00	41453	0	0	0	0	0	0	0	41161	2968	35507	44112	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	34544	2972	29841	37678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	747	1143	0	3068	0	0	0	0	61.96	8.16	51.18	73.85	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	28505	45300	0	122735	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	45123	4706	38269	51426	44426	4413	38269	51426	0	0	0	0	40	1	37	42
	4142	22	JUN	13:00	1286596	1205922	96434	1086040	1365000	38.33	6.24	35.00	50.00	41346	0	0	0	0	0	0	0	42567	2820	37643	45389	5871	1123	3933	7548	0	0	0	0	0	0	0	0	0	0	0	0	34455	2755	31030	39000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2242	2172	0	5577	0	0	0	0	61.97	8.16	51.20	73.84	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	80674	78543	0	191322	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	45212	4436	39000	52641	43185	4154	37484	49290	0	0	0	0	40	1	37	42
	4143	22	JUN	14:00	1339506	1281772	99234	1119920	1396080	38.33	6.24	35.00	50.00	43905	0	0	0	0	0	0	0	44020	2695	39238	46805	5871	1123	3933	7547	0	0	0	0	0	0	0	0	0	0	0	0	36569	2823	31998	39888	0	0	0	0	0	0	0	0	0	0	0	0	37	106	0	337	0	0	0	0	1543	1651	0	4680	0	0	0	0	61.99	8.16	51.22	73.88	3302	632	2212	4246	0	0	0	0	36.67	4.71	30.00	40.00	57734	61901	0	187196	0	0	0	0	0	0	0	0	0	0	0	0	0	79667	2828	75000	85000	43061	4577	35590	49595	42270	3901	36368	47695	0	0	0	0	40	1	38	42
