C	area	id	hourly
	VARIABLES	BEGIN	END
	58	1	8736

C	hourly				OP. COST	OP. COST	MRG. PRICE	MRG. PRICE	BALANCE	BALANCE	LOAD	LOAD	H. ROR	H. ROR	WIND	WIND	SOLAR	SOLAR	NUCLEAR	NUCLEAR	LIGNITE	LIGNITE	COAL	COAL	GAS	GAS	OIL	OIL	MIX. FUEL	MIX. FUEL	MISC. DTG	MISC. DTG	H. STOR	H. STOR	H. PUMP	H. PUMP	H. LEV	H. LEV	H. INFL	H. INFL	H. OVFL	H. OVFL	H. VAL	H. VAL	H. COST	H. COST	UNSP. ENRG	UNSP. ENRG	SPIL. ENRG	SPIL. ENRG	LOLD	LOLD	AVL DTG	AVL DTG	DTG MRG	DTG MRG	MAX MRG	MAX MRG	NP COST	NP COST	NODU	NODU
	3255	16	MAY	14:00	1	5	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	8	5	1	1	3	9	1	1	8	12	11	10	1	1	1	8	3	8	1	1	1	1	1	1	6	2	5	8	4	8	1	1	1	4
	3256	16	MAY	15:00	10	9	10	9	1	1	1	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	10	9	1	1	3	5	1	1	8	12	11	10	1	1	1	8	3	8	1	1	1	1	1	1	6	2	6	8	4	8	1	1	10	4
	3257	16	MAY	16:00	10	4	3	9	1	1	1	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	10	4	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3258	16	MAY	17:00	10	4	3	9	1	1	1	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	10	4	1	1	4	5	1	1	8	12	11	10	1	1	1	8	4	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3259	16	MAY	18:00	10	4	3	9	1	1	1	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	8	4	1	1	4	9	1	1	8	12	11	10	1	1	1	8	4	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	10	4
	3260	16	MAY	19:00	10	4	3	9	1	1	10	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	10	4	1	1	4	9	1	1	8	12	11	10	1	1	1	8	4	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	10	4
	3261	16	MAY	20:00	10	4	3	9	1	1	10	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	10	4	1	1	3	5	1	1	8	12	11	10	1	1	1	8	3	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	10	4
	3262	16	MAY	21:00	10	4	3	9	1	1	10	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	8	4	1	1	2	6	1	1	8	12	11	10	1	1	1	8	2	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	10	4
	3263	16	MAY	22:00	10	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	8	4	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	8	4
	3264	16	MAY	23:00	10	3	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	12	1	1	1	1	1	1	8	3	1	1	2	4	1	1	8	12	11	10	1	1	1	8	2	8	1	1	1	1	1	1	6	2	6	8	4	8	1	1	10	4
	3265	17	MAY	00:00	1	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	6	4	1	1	8	5	1	1	8	12	11	10	1	1	1	8	10	5	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3266	17	MAY	01:00	1	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	5	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3267	17	MAY	02:00	1	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	3	2	1	1	8	12	11	10	1	1	1	8	3	2	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3268	17	MAY	03:00	1	7	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	7	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	5	1	1	1	1	1	1	6	2	6	8	4	8	1	1	1	4
	3269	17	MAY	04:00	8	7	10	7	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	7	1	1	2	4	1	1	8	12	11	10	1	1	1	8	2	4	1	1	1	1	1	1	6	2	6	8	4	8	1	1	1	4
	3270	17	MAY	05:00	8	4	10	7	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	4	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	5	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3271	17	MAY	06:00	8	4	10	9	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	4	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	2	6	8	4	8	1	1	1	4
	3272	17	MAY	07:00	8	4	10	9	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	4	1	1	1	7	1	1	8	12	11	10	1	1	1	8	1	7	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3273	17	MAY	08:00	8	4	10	9	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	4	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	5	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3274	17	MAY	09:00	8	7	10	7	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	7	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	6	8	4	8	1	1	1	4
	3275	17	MAY	10:00	8	4	10	7	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	4	1	1	4	9	1	1	8	12	11	10	1	1	1	8	4	9	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3276	17	MAY	11:00	8	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	4	1	1	2	9	1	1	8	12	11	10	1	1	1	8	2	9	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3277	17	MAY	12:00	1	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	4	5	1	1	8	12	11	10	1	1	1	8	4	5	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3278	17	MAY	13:00	1	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	2	9	1	1	8	12	11	10	1	1	1	8	2	9	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3279	17	MAY	14:00	8	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	4	6	1	1	8	12	11	10	1	1	1	8	4	6	1	1	1	1	1	1	6	2	4	8	4	8	1	1	8	4
	3280	17	MAY	15:00	8	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	3	6	1	1	8	12	11	10	1	1	1	8	3	6	1	1	1	1	1	1	6	2	4	8	4	8	1	1	8	4
	3281	17	MAY	16:00	8	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	4	8	6	8	1	1	8	4
	3282	17	MAY	17:00	8	4	3	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	3	5	1	1	8	12	11	10	1	1	1	8	3	8	1	1	1	1	1	1	6	2	4	8	6	8	1	1	8	4
	3283	17	MAY	18:00	8	4	3	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	2	6	1	1	8	12	11	10	1	1	1	8	2	8	1	1	1	1	1	1	6	2	4	8	6	8	1	1	8	4
	3284	17	MAY	19:00	8	9	3	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	9	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	6	8	6	8	1	1	8	4
	3285	17	MAY	20:00	8	9	3	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	5	1	1	1	6	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	5	8	6	8	1	1	8	4
	3286	17	MAY	21:00	8	4	3	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	3	5	1	1	8	12	11	10	1	1	1	8	3	8	1	1	1	1	1	1	6	2	4	8	6	8	1	1	8	4
	3287	17	MAY	22:00	8	12	3	9	1	1	8	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	5	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	6	8	4	8	1	1	8	4
	3288	17	MAY	23:00	8	4	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	8	4
	3289	18	MAY	00:00	5	4	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	6	4	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	5	1	1	1	1	1	1	6	8	4	8	6	8	1	1	5	4
	3290	18	MAY	01:00	1	7	8	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	7	1	1	2	4	1	1	8	12	11	10	1	1	1	8	2	4	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	4
	3291	18	MAY	02:00	8	4	10	9	1	1	1	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	4	1	1	3	8	1	1	8	12	11	10	1	1	1	8	3	8	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	4
	3292	18	MAY	03:00	1	2	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	2
	3293	18	MAY	04:00	1	7	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	7	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	2
	3294	18	MAY	05:00	1	12	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	12	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	2
	3295	18	MAY	06:00	1	12	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	12	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	2
	3296	18	MAY	07:00	1	4	10	4	1	1	1	4	11	10	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	4	1	1	1	7	1	1	8	12	11	10	1	1	1	8	1	7	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	4
	3297	18	MAY	08:00	1	4	10	4	1	1	1	4	11	10	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	4	1	1	1	7	1	1	8	12	11	10	1	1	1	8	1	7	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	4
	3298	18	MAY	09:00	1	4	10	4	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	7	1	1	8	12	11	10	1	1	1	8	1	7	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	4
	3299	18	MAY	10:00	1	2	10	4	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	2
	3300	18	MAY	11:00	1	4	3	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	1	12	1	1	8	12	11	10	1	1	1	8	1	12	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	4
	3301	18	MAY	12:00	1	4	8	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	4	1	1	3	2	1	1	8	12	11	10	1	1	1	8	3	2	1	1	1	1	1	1	6	8	6	8	6	8	1	1	1	4
	3302	18	MAY	13:00	1	12	8	7	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	12	1	1	2	4	1	1	8	12	11	10	1	1	1	8	2	4	1	1	1	1	1	1	6	8	6	9	6	8	1	1	1	4
	3303	18	MAY	14:00	1	4	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	2	4	1	1	3	10	1	1	8	12	11	10	1	1	1	8	3	10	1	1	1	1	1	1	6	8	4	8	6	8	1	1	1	4
	3304	18	MAY	15:00	5	12	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	6	12	1	1	3	5	1	1	8	12	11	10	1	1	1	8	3	5	1	1	1	1	1	1	6	8	12	8	6	8	1	1	1	4
	3305	18	MAY	16:00	8	4	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	4	5	1	1	8	12	11	10	1	1	1	8	4	8	1	1	1	1	1	1	6	8	4	8	4	8	1	1	1	4
	3306	18	MAY	17:00	3	12	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	8	12	1	1	7	5	1	1	8	12	11	10	1	1	1	8	7	5	1	1	1	1	1	1	6	8	12	8	4	8	1	1	1	4
	3307	18	MAY	18:00	10	4	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	8	4	1	1	3	10	1	1	8	12	11	10	1	1	1	8	3	10	1	1	1	1	1	1	6	8	4	8	4	8	1	1	1	4
	3308	18	MAY	19:00	10	12	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	8	12	1	1	1	10	1	1	8	12	11	10	1	1	1	8	1	10	1	1	1	1	1	1	6	8	12	8	4	8	1	1	8	4
	3309	18	MAY	20:00	10	4	8	9	1	1	1	4	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	8	4	1	1	2	10	1	1	8	12	11	10	1	1	1	8	2	8	1	1	1	1	1	1	6	8	6	8	4	8	1	1	8	4
	3310	18	MAY	21:00	5	4	8	9	1	1	1	9	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	8	4	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	5	1	1	1	1	1	1	6	8	6	8	4	8	1	1	8	4
	3311	18	MAY	22:00	8	4	8	9	1	1	1	9	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	8	4	1	1	4	6	1	1	8	12	11	10	1	1	1	8	4	8	1	1	1	1	1	1	6	8	4	8	6	8	1	1	1	4
	3312	18	MAY	23:00	1	4	8	9	1	1	1	9	11	10	1	1	1	1	1	1	1	8	1	1	1	1	1	1	6	4	1	1	2	6	1	1	8	12	11	10	1	1	1	8	2	6	1	1	1	1	1	1	6	8	4	8	6	8	1	1	1	4
	3313	19	MAY	00:00	8	9	10	9	1	1	1	9	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	9	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	6	8	6	8	1	1	1	9
	3314	19	MAY	01:00	8	4	10	4	1	1	1	12	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	4	1	1	1	8	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	6	8	6	8	1	1	1	4
	3315	19	MAY	02:00	8	4	10	4	1	1	8	12	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	12	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	2	6	8	6	8	1	1	1	8
	3316	19	MAY	03:00	10	4	10	12	1	1	8	12	11	10	1	1	1	1	1	1	10	4	1	1	1	1	1	1	1	1	1	1	1	12	1	1	8	12	11	10	1	1	1	8	1	12	1	1	1	1	1	1	6	2	6	8	6	8	1	1	1	8
	3317	19	MAY	04:00	10	4	10	7	1	1	8	12	11	10	1	1	1	1	1	1	10	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	2	6	8	6	8	1	1	1	8
	3318	19	MAY	05:00	8	4	10	7	1	1	8	12	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	2	6	8	6	8	1	1	1	8
	3319	19	MAY	06:00	8	12	10	7	1	1	8	12	11	10	1	1	1	1	1	1	8	12	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	12	8	12	8	1	1	1	8
	3320	19	MAY	07:00	8	12	10	7	1	1	8	12	11	10	1	1	1	1	1	1	8	12	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	12	8	12	8	1	1	1	8
	3321	19	MAY	08:00	8	12	10	7	1	1	8	12	11	10	1	1	1	1	1	1	8	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	2	12	8	12	8	1	1	1	8
	3322	19	MAY	09:00	8	12	10	7	1	1	8	12	11	10	1	1	1	1	1	1	8	12	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	2	12	8	12	8	1	1	1	8
	3323	19	MAY	10:00	8	4	10	7	1	1	8	12	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	2	12	8	12	8	1	1	1	8
	3324	19	MAY	11:00	8	4	10	12	1	1	8	4	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	12	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	2	5	8	5	8	1	1	1	8
	3325	19	MAY	12:00	8	4	10	4	1	1	8	4	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	12	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	5	1	1	1	1	1	1	6	2	4	8	5	8	1	1	1	4
	3326	19	MAY	13:00	8	4	10	4	1	1	8	4	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	12	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	5	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3327	19	MAY	14:00	8	4	10	7	1	1	8	4	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	12	1	1	1	5	1	1	8	12	11	10	1	1	1	8	1	5	1	1	1	1	1	1	6	2	4	8	5	8	1	1	1	4
	3328	19	MAY	15:00	8	11	8	9	1	1	8	4	11	10	1	1	1	1	1	1	8	3	1	1	1	1	1	1	1	11	1	1	2	4	1	1	8	12	11	10	1	1	1	8	2	4	1	1	1	1	1	1	6	2	5	8	4	8	1	1	1	4
	3329	19	MAY	16:00	1	12	8	7	1	1	8	12	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	12	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	5	1	1	1	1	1	1	6	2	6	8	5	8	1	1	1	12
	3330	19	MAY	17:00	8	4	8	9	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	1	12	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	8	1	1	1	1	1	1	6	2	4	8	4	8	1	1	1	4
	3331	19	MAY	18:00	1	12	8	9	1	1	8	5	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	6	12	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	5	1	1	1	1	1	1	6	2	12	8	4	8	1	1	1	4
	3332	19	MAY	19:00	1	4	8	7	1	1	8	5	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	12	1	1	4	5	1	1	8	12	11	10	1	1	1	8	4	5	1	1	1	1	1	1	6	2	4	9	4	8	1	1	1	4
	3333	19	MAY	20:00	1	12	8	7	1	1	6	5	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	12	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	5	1	1	1	1	1	1	6	2	12	9	4	8	1	1	1	12
	3334	19	MAY	21:00	1	12	8	7	1	1	6	5	11	10	1	1	1	1	1	1	1	2	1	1	1	1	1	1	3	12	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	5	1	1	1	1	1	1	6	2	12	8	4	8	1	1	10	11
	3335	19	MAY	22:00	8	5	8	7	1	1	8	4	11	10	1	1	1	1	1	1	8	2	1	1	1	1	1	1	2	5	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	2	5	8	5	8	1	1	10	5
	3336	19	MAY	23:00	1	4	3	7	1	1	3	4	11	10	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	4	1	1	2	5	1	1	8	12	11	10	1	1	1	8	2	5	1	1	1	1	1	1	6	2	6	8	5	8	1	1	1	4
	3337	20	MAY	00:00	1	11	10	4	1	1	3	4	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	5	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	3	5	3	5	3	1	1	1	2
	3338	20	MAY	01:00	1	4	10	4	1	1	1	4	11	10	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	3	5	3	5	3	1	1	1	2
	3339	20	MAY	02:00	1	4	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	5	3	5	3	1	1	1	2
	3340	20	MAY	03:00	8	4	10	7	1	1	1	4	11	10	1	1	1	1	1	1	8	4	1	1	1	1	1	1	1	1	1	1	1	8	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3341	20	MAY	04:00	6	4	10	7	1	1	6	4	11	10	1	1	1	1	1	1	6	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3342	20	MAY	05:00	6	4	10	7	1	1	6	4	11	10	1	1	1	1	1	1	6	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3343	20	MAY	06:00	6	11	10	7	1	1	6	4	11	10	1	1	1	1	1	1	6	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3344	20	MAY	07:00	1	11	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	5	3	5	3	1	1	1	2
	3345	20	MAY	08:00	6	11	10	7	1	1	1	11	11	10	1	1	1	1	1	1	6	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3346	20	MAY	09:00	6	11	10	7	1	1	6	11	11	10	1	1	1	1	1	1	6	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3347	20	MAY	10:00	6	11	10	7	1	1	1	4	11	10	1	1	1	1	1	1	6	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3348	20	MAY	11:00	1	11	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3349	20	MAY	12:00	1	11	10	7	1	1	1	4	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3350	20	MAY	13:00	1	11	10	4	1	1	1	11	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	1	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3351	20	MAY	14:00	8	11	10	4	1	1	1	11	11	10	1	1	1	1	1	1	8	11	1	1	1	1	1	1	1	12	1	1	1	8	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	2
	3352	20	MAY	15:00	1	11	10	4	1	1	1	11	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	4	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	11
	3353	20	MAY	16:00	1	11	10	4	1	1	1	11	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	12	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	3	12	3	4	3	1	1	1	11
	3354	20	MAY	17:00	8	4	3	4	1	1	1	11	11	10	1	1	1	1	1	1	8	11	1	1	1	1	1	1	1	4	1	1	1	8	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	3	4	8	4	3	1	1	1	4
	3355	20	MAY	18:00	1	11	3	7	1	1	1	11	11	10	1	1	1	1	1	1	1	11	1	1	1	1	1	1	1	4	1	1	1	12	1	1	8	12	11	10	1	1	1	8	1	12	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	11
	3356	20	MAY	19:00	8	11	3	7	1	1	1	11	11	10	1	1	1	1	1	1	8	11	1	1	1	1	1	1	1	12	1	1	1	8	1	1	8	12	11	10	1	1	1	8	1	8	1	1	1	1	1	1	6	3	6	8	4	3	1	1	1	11
	3357	20	MAY	20:00	8	11	3	7	1	1	8	11	11	10	1	1	1	1	1	1	8	11	1	1	1	1	1	1	1	11	1	1	1	4	1	1	8	12	11	10	1	1	1	8	1	4	1	1	1	1	1	1	6	3	10	3	4	3	1	1	1	11
	3358	20	MAY	21:00	8	11	10	4	1	1	3	11	11	10	1	1	1	1	1	1	8	11	1	1	1	1	1	1	1	11	1	1	1	1	1	1	8	12	11	10	1	1	1	8	1	1	1	1	1	1	1	1	6	3	4	3	4	3	1	1	1	11
